17798.5
14671.5
18688.5
19832.5
20182.5
19626.5
20366.5
20630.5
22719.5
23898.5
24206.5
26075.5
21372
14555
19824
21115
22414
21805
22172
22217
21255
21333
21884
25191
17598
20006
22380
22589
22301
22204
24110
23702
23404
22821
22390
26502
22466
16794
23087
23249
23373
24110
25138
24885
24185
25083
26949
26821
23370
19229
26947
24520
26644
25822
25930
27096
26810
26103
27821
27459
