246708
315807
304379
404402
374335
435790
504153
391992
382934
349770
126042
226994
410941
313614
214663
167682
190117
226965
131746
148646
180584
177747
128681
194307
153572
152845
112952
84234
207320
237295
177438
201158
227396
200269
95895
245450
375916
536030
437044
271377
228482
152024
180739
171431
178306
201706
159273
131294
190605
156116
205651
294842
283500
282957
246143
285041
359490
442105
226017
296634
327344
312072
341709
295413
403447
438254
451212
362486
461160
537894
351295
552222
500602
476770
459446
319991
307703
331012
342552
338420
279341
362123
259608
398614
531794
448664
466903
383934
245179
278013
227081
236840
269631
334243
190765
312021
264967
268928
233353
204424
213742
214308
208821
164910
146081
171881
214913
113713
188357
111388
119894
121405
129155
139383
115433
116417
124365
169053
103013
179973
173901
161830
168754
173267
187719
238819
174382
167920
142411
151546
76426
136846
